v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v99,v100,v101,v102,v103,v104,v105,v106,v107,v115,v116,v117,v118,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,Alder,alderinterval,recodetalder
2,5,5,5,5,1,1,5,2,3,1,1,1,1,3,5,4,2,1,1,2,1,4,1,1,1,3,4,2,3,4,4,4,2,4,4,2,4,4,4,5,4,2,2,4,1,1,3,3,3,6,2,1,1,1,1,7,7,2,2,7,7,1,2,4,5,2,7,7,7,1,1970,1,11,1,4,1,3,4,1,4,1,13,2,11,53,2,4,2,10001,5,5,7,11,1,28,1,1,7,5,5,2,1,8,2,101,7,8,32,3,2
1,3,2,5,4,1,1,1,5,8,1,2,2,1,5,5,3,2,1,1,1,1,5,2,2,1,1,1,3,3,1,1,1,88,88,3,5,4,4,4,8,5,1,5,1,4,4,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,5,5,8,2,1941,1,11,1,2,1,1,1,1,1,1,7,8,11,888,2,3,11,10001,1,1,2,11,4,888,3,1,6,4,5,2,1,8,1,8,88,88,61,6,5
4,1,1,1,2,2,1,2,3,3,1,2,2,2,1,3,1,2,4,1,1,1,2,1,5,1,3,4,4,4,4,3,2,101,101,3,3,4,11,4,4,11,1,7,7,7,7,7,7,1,8,2,2,1,7,11,11,11,7,11,11,11,2,2,2,5,8,9,9,9,1,10001,1,11,1,2,1,1,7,1,8,2,88,17,1,888,2,4,11,10001,7,6,15,11,11,1001,11,11,5,5,4,2,1,3,1,3,4,4,,11,6
4,1,2,5,1,3,1,5,5,5,1,3,3,1,4,5,1,4,2,1,2,3,1,5,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,5,1,7,7,7,7,7,7,3,8,4,2,2,11,11,11,11,11,11,11,11,1,3,3,4,8,10,5,10,2,1940,5,2,11,1,1,1,1,1,1,1,7,14,2,1001,11,11,11,10001,11,11,101,11,11,1001,3,1,6,88,3,3,2,101,2,101,2,2,62,6,5
1,5,5,5,2,1,1,5,5,2,1,1,1,1,1,5,1,5,1,1,5,1,5,1,2,1,3,3,1,3,3,3,2,18,12,3,4,4,4,4,2,5,5,4,1,4,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,5,5,8,8,8,1,1940,1,11,1,5,2,1,1,1,7,2,15,1,11,48,1,3,11,10001,5,8,1,11,3,40,1,1,3,3,3,4,1,8,2,101,7,9,62,6,5
1,1,4,4,4,1,1,5,1,1,8,8,8,8,5,1,5,1,1,1,5,1,4,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,5,1,1,1,4,1,4,3,3,2,1,1,1,1,1,7,7,1,1,7,8,4,2,1,2,8,5,10,1,1954,3,2,11,2,2,1,1,1,2,1,7,1,11,37,2,3,11,10001,11,11,101,11,11,1001,1,1,7,5,3,4,1,1,2,101,5,5,48,4,3
1,5,1,5,4,2,1,4,2,2,1,2,1,1,2,5,1,5,2,1,1,1,2,1,1,1,2,5,1,5,5,5,5,6,18,5,3,2,3,1,2,2,2,2,2,1,2,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,7,3,10,1,1943,1,11,1,3,1,1,2,1,9,2,12,2,11,60,1,4,1,9,3,6,2,11,3,45,3,1,5,4,3,4,1,8,1,8,7,9,59,5,4
11,11,11,11,11,11,1,5,2,2,1,2,2,1,4,5,3,1,1,3,1,1,3,3,3,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,2,7,7,7,7,7,7,4,8,4,1,2,11,11,11,11,11,11,11,11,1,8,8,8,8,10,0,10,1,1940,3,2,11,1,1,1,3,1,7,2,8,13,2,1001,11,11,11,10001,11,11,101,11,11,1001,1,1,8,6,3,4,1,6,1,6,3,3,62,6,5
2,4,5,5,2,1,1,5,2,5,1,2,1,1,5,5,5,2,1,1,1,1,5,1,2,1,3,5,2,4,2,3,5,7,14,3,4,3,2,2,1,5,5,1,2,4,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,7,7,9,1,1959,5,1,11,5,2,11,4,1,4,2,14,1,11,37,1,3,11,10001,4,6,1,11,1,37,1,1,8,6,4,2,1,8,2,101,5,7,43,4,3
2,2,2,1,1,1,1,4,1,1,1,2,2,1,1,5,1,2,1,1,1,1,2,1,5,1,3,1,1,1,1,2,1,35,10,2,2,3,4,4,3,1,1,7,7,7,7,7,7,2,8,2,2,1,2,2,2,2,1,3,3,1,1,2,1,4,2,9,9,9,1,1929,1,11,1,2,1,1,1,1,9,11,101,15,1,50,11,4,1,1,1,9,15,2,11,1001,3,1,5,6,5,3,1,8,1,8,5,5,73,7,5
1,5,5,5,1,1,1,5,3,3,8,2,1,1,5,5,5,1,1,1,1,1,3,1,8,1,3,2,4,2,3,2,3,15,10,3,5,3,4,2,5,2,4,2,3,4,3,4,4,3,101,11,11,1,11,11,11,11,1,1,1,7,8,2,5,5,1,10,88,10,2,1959,1,11,1,4,3,1,7,1,7,2,16,1,11,37,2,1,11,10001,4,6,1,11,3,45,1,1,5,5,5,2,1,1,2,101,4,6,43,4,3
1,4,5,4,5,2,1,5,3,3,1,1,1,1,8,5,5,4,1,2,2,1,5,1,4,1,5,1,4,1,1,1,1,6,1,3,3,4,4,4,3,3,2,7,7,7,7,7,7,3,8,1,1,1,1,1,7,7,1,1,7,7,1,2,4,3,3,6,8,9,2,1975,1,11,1,4,1,3,6,1,8,2,16,10,1,888,2,1,11,10001,2,9,2,11,4,888,1,1,6,5,5,2,1,3,2,101,3,1,27,2,2
1,4,5,2,8,3,2,4,3,3,1,2,2,1,2,5,1,4,2,1,4,3,5,1,2,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,3,2,7,7,7,7,7,7,4,8,2,1,2,11,11,11,11,11,11,11,11,1,2,3,4,3,8,7,7,1,1981,5,2,11,4,2,1,6,1,7,3,14,12,2,1001,11,11,11,10001,11,11,101,11,11,1001,2,1,6,5,3,3,1,8,1,8,1,6,21,2,1
2,4,4,2,2,1,2,5,2,4,1,3,2,1,5,5,2,4,1,1,2,2,5,1,2,1,3,1,5,2,3,2,2,4,1,3,3,3,4,4,4,2,2,5,2,3,2,4,4,1,2,1,1,1,1,1,2,7,1,1,1,7,1,1,3,5,5,10,6,10,2,1958,1,11,1,5,3,1,5,1,7,2,19,3,11,28,1,1,11,10001,5,7,2,11,4,65,1,1,5,2,5,2,1,8,1,8,5,9,44,4,3
3,8,2,8,1,1,1,3,1,1,1,3,8,1,8,8,1,8,3,1,8,1,8,8,8,1,2,5,1,5,5,5,1,20,24,3,4,4,4,4,6,1,1,7,7,7,7,7,7,4,8,4,2,1,1,1,1,1,1,1,1,1,1,1,2,5,1,10,10,10,1,1929,1,11,1,3,1,1,1,1,9,1,6,15,1,37,2,1,11,10001,4,2,10,1,3,36,2,1,88,5,4,2,1,6,8,101,1,5,73,7,5
1,3,11,1,1,1,1,1,2,1,1,2,2,1,1,8,1,1,2,2,1,1,3,2,3,1,3,5,1,5,5,5,5,0,30,5,5,4,4,4,8,3,1,7,7,7,7,7,7,1,8,2,8,1,1,1,1,1,1,2,2,1,1,2,2,8,1,88,88,5,1,1924,1,11,1,2,1,1,1,1,1,1,7,15,2,1001,11,11,11,10001,1,1,15,2,11,1001,2,1,8,10,4,8,1,1,2,101,1,2,78,7,5
2,4,5,5,8,1,1,5,1,2,1,2,1,1,8,5,1,2,1,1,5,1,4,1,2,1,3,1,3,3,5,2,5,5,5,3,5,3,4,4,5,5,1,7,7,7,7,7,7,4,8,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,8,8,8,10,2,1952,1,11,1,2,1,1,4,1,7,2,16,10,1,37,2,3,11,10001,2,4,2,11,4,60,1,1,5,4,3,2,1,3,1,3,2,8,50,5,4
2,2,4,8,8,2,1,4,3,3,1,2,1,1,8,5,2,2,1,2,4,2,5,1,2,1,3,4,2,3,3,3,3,20,30,3,3,3,3,4,3,2,4,4,4,4,4,4,4,3,3,2,1,1,7,1,7,7,7,1,7,7,1,2,4,3,4,7,7,8,1,1970,1,11,1,6,3,3,4,1,8,2,18,1,11,90,1,2,11,10001,4,6,1,11,1,37,1,1,5,5,4,2,2,101,1,6,6,7,32,3,2
2,2,3,2,1,1,2,3,1,1,1,3,2,2,1,5,1,1,1,3,1,1,5,1,2,1,5,1,4,1,3,1,1,10,1,1,4,3,4,4,6,3,1,7,7,2,3,4,4,3,8,3,1,1,1,3,3,1,1,1,1,1,1,2,2,5,2,8,8,10,2,1951,3,1,11,2,1,1,4,1,6,2,13,10,1,37,2,1,11,10001,7,8,1,11,1,50,1,1,7,4,3,2,1,5,1,5,2,9,51,5,4
1,4,4,4,2,2,1,4,2,2,1,2,2,1,2,4,4,2,2,2,2,2,2,1,1,1,3,1,3,1,1,1,1,6,0,3,5,1,3,4,4,2,2,2,2,3,4,4,3,4,4,3,2,1,1,2,2,7,1,1,1,1,1,2,1,4,4,6,3,9,2,1962,1,11,1,5,4,1,7,2,4,11,11,3,11,30,2,1,11,10001,2,9,1,11,3,888,1,1,6,6,4,2,1,3,2,101,2,4,40,4,3
2,5,4,5,4,1,1,5,1,1,1,2,1,1,4,5,5,1,1,1,2,1,5,1,2,1,3,3,3,3,3,2,3,2,2,3,5,3,3,3,4,5,2,3,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,10,10,10,2,1948,1,11,1,2,1,1,4,1,7,2,16,1,11,37,2,1,11,10001,5,8,2,11,4,70,1,1,5,1,5,2,1,5,1,10,8,13,54,5,4
1,4,5,4,2,2,2,5,1,1,1,1,1,1,5,5,4,1,1,1,2,1,5,1,2,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,4,4,4,4,1,1,4,4,2,1,2,2,1,3,3,2,1,1,1,1,1,1,4,5,4,5,6,9,10,2,1948,2,2,11,1,1,1,3,1,1,1,101,1,11,35,2,1,11,10001,11,11,101,11,11,1001,1,1,7,2,1,5,1,1,1,1,4,4,54,5,4
1,4,1,5,1,1,1,1,1,1,1,2,2,1,8,5,5,1,1,1,1,1,1,4,5,1,11,11,11,1,3,1,1,101,8,3,5,4,4,4,11,8,11,7,7,7,7,7,7,2,8,2,2,1,1,3,3,2,1,1,1,1,1,8,1,5,1,88,10,10,2,1926,1,11,1,2,1,1,1,1,1,2,7,15,1,37,2,11,11,10001,1,1,15,2,11,1001,1,1,8,10,1,3,1,1,1,1,1,2,76,7,5
1,4,5,4,5,5,1,5,1,1,1,2,2,1,2,5,5,2,1,1,1,2,5,1,4,1,3,3,2,8,3,4,2,8,8,4,4,2,3,1,4,3,2,7,7,7,7,7,7,4,8,4,2,1,7,7,7,7,7,7,7,7,1,4,5,5,2,5,4,8,1,1943,1,11,1,2,1,1,2,1,7,2,12,13,1,38,1,1,11,10001,1,2,15,2,11,1001,1,6,7,6,2,4,1,1,1,1,2,3,59,5,4
2,2,2,4,8,1,1,5,1,3,1,2,1,1,5,5,4,5,1,1,1,8,5,1,1,1,4,4,3,4,4,4,4,2,6,4,2,7,4,4,4,5,1,5,2,4,4,4,4,3,4,3,1,2,11,11,11,11,11,11,11,11,1,2,5,5,1,9,5,9,1,1967,5,1,11,2,1,1,6,1,6,2,15,1,11,37,1,3,11,10001,6,6,1,11,3,37,1,1,6,3,3,5,1,4,2,101,6,10,35,3,2
1,4,4,4,4,1,1,4,2,2,1,2,2,8,8,5,2,8,1,1,1,1,8,1,2,1,3,1,5,2,1,3,1,5,5,3,4,4,3,4,5,2,2,7,7,7,7,7,7,3,8,3,1,1,1,2,2,2,1,1,1,1,8,2,2,5,8,10,10,10,2,1943,1,11,1,2,11,11,5,1,5,2,101,13,1,20,1,3,11,10001,5,5,1,11,1,40,2,1,7,4,2,5,1,13,2,101,1,7,59,5,4
2,3,2,4,2,1,2,3,3,2,1,2,2,1,4,5,2,3,1,1,2,2,5,1,4,1,3,1,3,2,3,3,2,5,2,2,3,4,4,4,5,3,2,4,2,1,2,4,4,4,5,4,2,1,1,2,2,1,1,1,1,1,1,2,3,5,5,6,0,8,2,1959,1,11,1,2,1,1,6,1,9,2,11,1,11,37,2,3,11,10001,6,7,1,11,3,45,1,1,6,5,3,4,1,6,2,101,4,8,43,4,3
2,2,2,1,2,1,2,5,2,1,1,2,2,1,2,3,5,2,1,1,2,1,5,1,4,1,3,1,4,3,2,3,3,6,5,3,2,4,2,4,3,3,4,7,7,7,7,7,7,3,8,2,1,1,1,2,2,1,1,1,1,1,1,1,3,5,3,10,10,10,2,1937,1,11,1,2,1,1,3,1,7,2,12,13,1,37,1,3,11,10001,1,1,15,1,3,37,1,1,8,3,2,5,1,101,2,101,2,5,65,6,5
2,3,1,1,2,1,1,3,2,3,1,2,2,1,3,5,1,1,3,2,3,1,3,2,3,1,1,1,5,3,3,3,3,0,10,5,5,1,3,4,4,8,8,7,7,7,7,7,7,5,8,4,1,1,1,3,2,2,1,1,1,1,1,3,2,3,2,10,88,10,2,1932,1,11,1,2,1,1,1,1,7,2,10,15,1,23,2,1,11,10001,2,7,15,1,3,37,2,1,7,6,1,5,1,1,1,1,1,3,70,7,5
1,5,5,3,2,4,1,5,4,4,2,2,2,2,4,4,5,2,2,2,2,1,4,3,3,1,3,4,1,3,3,4,4,5,5,3,4,4,3,3,3,3,4,3,2,3,4,4,4,2,2,2,1,1,1,1,1,1,2,2,2,2,8,3,3,3,2,7,5,10,1,1967,1,11,1,4,2,2,3,1,9,2,6,1,11,60,1,4,2,10001,4,9,3,11,3,30,1,1,8,5,1,5,1,8,2,101,7,8,35,3,2
1,2,2,2,2,1,1,2,1,1,1,2,1,1,3,3,1,2,2,1,2,1,2,1,3,1,5,5,2,3,2,4,2,9,9,3,5,4,4,4,4,2,1,7,7,7,7,7,7,3,8,2,2,1,1,7,7,1,1,7,7,7,2,3,3,4,2,7,1,7,1,1933,1,11,1,2,1,1,1,1,7,2,12,15,1,40,1,2,11,10001,1,1,13,1,3,37,2,1,5,5,1,5,1,6,2,101,2,4,69,6,5
2,2,1,3,1,2,3,3,2,2,2,3,2,2,3,1,3,2,1,1,2,1,3,1,3,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,3,4,7,7,7,7,7,7,4,8,3,2,1,7,3,3,2,1,1,1,1,2,4,3,4,3,9,101,101,2,1951,11,2,11,101,1,1,7,1,2,2,8,14,1,37,2,2,11,10001,11,11,101,11,11,1001,3,1,5,8,4,8,1,6,8,101,2,2,51,5,4
2,5,5,5,3,1,3,5,1,1,1,2,1,1,4,3,1,3,1,1,2,1,5,1,1,1,3,2,4,2,2,2,2,28,7,2,3,1,4,4,4,3,3,1,4,3,4,4,4,3,101,11,11,1,11,11,11,11,1,1,1,1,1,2,3,1,5,10,10,10,2,1953,1,11,1,4,3,1,5,1,7,2,16,1,11,37,2,1,11,10001,6,7,1,11,1,37,1,1,7,3,5,2,1,8,2,101,6,9,49,4,3
5,11,1,4,4,1,2,4,2,2,1,3,2,1,2,5,1,4,1,1,1,1,4,5,5,1,4,4,1,11,4,3,3,1,1,3,5,4,3,3,4,11,1,7,7,7,7,7,7,3,8,2,2,1,1,1,1,1,1,3,7,7,1,4,4,2,2,8,4,10,1,1938,3,1,11,2,1,1,1,1,1,1,101,13,1,37,2,3,11,10001,1,1,13,1,1,35,1,1,8,9,4,4,1,1,2,101,2,4,64,6,5
2,3,2,2,1,4,1,3,2,2,1,2,2,1,8,4,1,5,3,2,2,1,5,5,5,1,1,1,3,1,1,1,1,15,1,3,5,1,3,1,4,5,5,7,7,7,7,7,7,3,8,3,2,1,2,2,2,2,2,2,2,2,2,4,2,1,1,9,8,10,2,1928,1,11,1,2,1,1,1,1,1,1,7,15,1,12,2,3,11,10001,1,1,15,2,11,1001,3,1,5,6,5,2,1,6,1,6,1,4,74,7,5
2,2,1,2,4,1,1,2,2,2,2,3,2,1,5,3,1,2,2,2,1,1,3,1,1,1,5,2,5,2,2,3,2,10,50,3,3,1,3,3,4,2,2,7,7,7,7,7,7,4,8,4,2,1,7,7,7,2,1,1,1,1,1,2,2,2,2,4,4,0,2,1942,1,11,1,2,11,11,1,1,2,1,7,14,1,37,2,1,11,10001,1,2,15,1,3,26,1,1,6,7,4,2,1,8,2,101,1,3,60,6,5
4,1,4,5,3,1,1,5,2,5,1,2,2,1,5,5,4,1,1,1,1,1,5,2,2,1,1,5,1,3,3,4,5,4,8,4,4,4,4,4,2,1,1,7,7,7,7,7,7,2,8,2,2,1,1,1,1,1,3,3,3,3,1,5,5,5,1,8,6,8,1,10001,1,11,1,2,1,1,5,1,8,2,18,15,1,38,1,3,11,10001,4,1,15,2,11,1001,2,1,6,3,3,3,1,3,1,3,6,7,,11,6
5,1,1,2,3,2,3,1,2,2,1,3,2,1,3,3,1,3,3,2,1,1,3,1,2,1,4,4,1,3,3,4,1,16,12,2,5,4,4,4,4,11,1,7,7,7,7,7,7,1,8,1,2,1,1,1,1,1,3,3,3,2,1,3,1,5,1,10,10,10,1,1931,1,11,1,2,1,1,7,1,7,2,13,15,2,1001,11,11,11,10001,4,7,15,1,1,37,3,1,5,6,3,2,1,6,2,101,1,3,71,7,5
5,2,2,4,4,1,5,3,3,3,1,2,2,1,2,5,2,5,1,1,5,2,3,1,2,1,4,5,2,4,4,4,4,3,12,4,2,2,2,2,2,3,4,3,3,2,2,4,4,2,2,2,1,1,1,1,7,7,1,3,7,7,1,2,4,4,5,9,2,10,1,1964,1,11,11,4,1,3,6,1,7,2,16,1,11,45,1,3,11,10001,6,7,7,11,3,40,1,1,6,3,4,3,1,8,1,8,9,10,38,3,2
2,2,2,2,2,4,4,4,3,2,1,3,3,2,5,5,2,2,1,1,3,1,5,1,2,1,3,3,2,4,4,4,4,1,20,3,3,4,3,4,5,2,2,7,7,7,7,7,7,2,8,2,2,1,1,1,1,1,1,3,2,2,1,4,4,5,4,10,9,10,1,1936,1,11,1,2,1,1,2,1,8,2,14,13,1,37,1,1,11,10001,1,7,13,1,3,30,1,1,7,4,4,2,1,8,1,1,2,5,66,6,5
4,2,4,5,3,1,2,5,1,1,1,3,2,1,5,5,1,5,1,3,4,8,5,4,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,1,2,1,1,4,4,4,3,2,3,1,2,11,11,11,11,11,11,11,11,1,2,1,1,2,10,8,10,2,1960,5,2,11,1,1,1,5,1,7,2,17,6,11,19,1,1,11,10001,11,11,101,11,11,1001,1,1,5,5,3,4,1,1,1,1,5,5,42,4,3
2,3,2,2,3,2,1,5,2,1,1,2,2,1,3,5,2,2,2,1,1,1,4,1,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,3,3,4,4,3,3,4,3,3,5,2,1,1,1,1,1,1,1,1,1,1,1,4,3,5,3,9,6,10,2,1959,3,2,11,2,1,1,3,1,1,1,9,6,11,37,2,2,11,10001,11,11,101,11,11,1001,1,1,8,3,1,8,2,101,2,101,2,101,43,4,3
1,5,5,1,8,1,1,5,8,8,1,2,1,1,8,1,5,1,1,1,5,1,8,8,5,1,3,4,2,4,3,3,2,12,20,3,5,4,4,4,3,1,5,1,5,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,8,6,8,1,1965,5,1,11,4,2,2,3,1,4,2,12,1,11,45,1,4,1,1,6,4,1,11,1,30,1,1,6,3,3,4,1,101,2,101,4,8,37,3,2
1,2,1,5,4,1,1,5,2,1,1,2,1,1,5,5,2,2,1,1,2,1,5,2,1,1,3,1,4,1,1,6,1,10,1,1,5,4,4,4,5,2,4,2,4,3,4,4,4,3,4,2,2,1,1,2,2,1,1,1,1,1,1,5,4,5,2,6,7,8,2,1952,1,11,1,2,1,1,4,1,6,2,13,6,11,22,2,3,11,10001,5,8,2,11,4,50,2,1,88,6,3,4,1,88,2,101,4,9,50,5,4
1,2,2,5,1,2,2,5,1,1,2,2,2,2,5,5,5,1,1,5,1,1,5,1,2,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,1,4,2,4,4,4,4,3,3,2,2,1,2,2,2,2,1,1,1,1,2,4,5,1,4,10,6,10,2,1959,3,2,11,2,2,1,4,1,7,2,13,3,11,32,1,1,11,10001,11,11,101,11,11,1001,1,1,8,4,3,4,1,10,2,101,5,5,43,4,3
1,5,5,5,5,2,3,5,2,2,1,2,2,2,2,5,5,2,1,1,2,2,8,1,2,1,3,5,1,3,4,3,4,5,10,3,4,3,4,4,2,2,1,4,2,4,4,4,3,3,2,2,1,1,1,1,1,1,2,2,2,2,8,2,4,5,5,10,8,9,1,1944,1,11,1,2,1,1,3,1,7,2,12,1,11,888,1,3,11,10001,4,7,1,11,3,31,1,1,7,1,3,4,1,8,1,3,9,13,58,5,4
1,8,5,1,5,1,1,2,1,1,8,3,2,1,8,5,2,1,1,1,4,1,8,1,5,1,3,4,1,5,4,4,5,1,14,4,2,4,4,4,6,1,4,1,1,4,4,4,4,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,5,1,5,2,5,1,1960,1,11,1,4,3,1,4,1,4,3,14,9,11,37,2,3,11,10001,4,4,3,11,3,28,1,1,8,6,3,4,1,3,2,101,5,7,42,4,3
2,1,1,4,4,1,1,2,1,4,2,2,2,1,1,2,1,5,5,5,5,1,4,1,4,1,3,1,3,1,2,2,2,6,1,2,5,4,4,4,5,1,4,1,5,1,2,4,4,2,2,2,2,1,2,2,2,1,1,1,1,1,8,5,4,5,1,8,8,10,2,1944,1,11,1,2,1,1,1,1,6,2,10,1,11,37,2,3,11,10001,4,7,1,11,3,37,1,1,3,4,3,4,1,3,1,3,5,8,58,5,4
2,4,5,4,2,2,3,5,2,3,1,2,2,1,8,5,1,2,1,1,4,1,4,1,2,1,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,4,2,2,3,4,4,4,3,2,2,2,1,1,1,1,7,1,1,1,7,1,3,2,4,8,88,88,88,1,1957,1,11,1,3,2,1,6,1,4,2,13,1,11,33,2,3,11,10001,6,4,1,11,3,37,1,1,7,101,4,1,1,1,8,101,3,6,45,4,3
2,5,5,8,8,1,1,5,1,1,1,1,1,1,5,5,5,1,1,1,1,1,2,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,1,1,2,2,4,4,4,4,5,4,1,2,11,11,11,11,11,11,11,11,1,4,2,5,1,8,7,10,1,1982,5,2,11,3,1,1,6,1,4,3,14,9,11,37,1,3,11,10001,11,11,101,11,11,1001,3,1,7,8,4,2,2,101,1,2,2,7,20,2,1
4,3,2,4,5,8,3,5,3,2,1,2,2,1,5,5,5,4,1,1,1,1,5,2,4,1,4,5,2,4,4,3,5,2,6,3,3,4,4,4,3,5,2,3,2,2,4,4,4,2,4,2,1,1,1,1,1,7,1,2,2,7,1,5,4,5,5,8,4,9,1,1959,1,11,1,4,3,1,4,1,4,2,11,1,11,40,2,3,11,10001,4,7,3,11,1,16,2,1,7,5,3,4,1,8,2,101,4,6,43,4,3
2,1,2,2,1,1,2,2,2,8,1,2,2,1,5,5,5,2,1,1,2,1,2,1,1,1,4,3,1,8,4,1,5,6,6,3,5,7,4,4,3,2,1,1,5,1,2,4,4,3,2,2,2,2,11,11,11,11,11,11,11,11,1,2,2,5,2,8,88,8,1,1968,5,1,11,2,1,1,4,1,4,2,14,1,11,45,1,3,11,10001,5,7,1,11,3,40,1,1,8,5,3,4,1,8,1,8,5,7,34,3,2
1,4,5,1,2,1,1,5,1,1,8,3,2,1,5,5,2,1,1,1,4,1,5,1,1,1,11,2,5,8,1,1,1,10,0,3,3,7,4,4,6,4,1,7,7,7,7,7,7,2,8,2,1,2,11,11,11,11,11,11,11,11,8,8,1,5,5,8,7,10,2,1966,5,1,11,2,1,1,4,1,3,2,11,10,1,37,2,3,11,10001,5,4,2,11,4,888,1,1,8,4,3,4,1,13,2,101,3,88,36,3,2
2,5,2,5,8,1,1,5,2,2,1,2,1,1,8,5,2,1,1,1,2,1,5,1,2,1,3,4,2,3,3,3,3,10,15,3,2,4,4,4,6,1,5,2,2,2,3,4,4,3,2,3,1,1,1,1,1,1,1,2,7,7,1,1,5,1,5,8,6,10,1,1964,1,11,1,5,3,2,6,1,4,2,13,1,11,50,1,3,11,10001,5,4,1,11,3,30,2,1,8,3,3,4,1,8,1,8,9,13,38,3,2
1,2,4,1,1,2,1,1,1,1,8,3,2,2,8,8,1,1,1,2,1,1,5,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,1,7,7,7,7,7,7,3,8,2,2,1,3,3,3,2,1,1,1,1,2,2,1,2,1,5,88,10,2,10001,2,2,11,1,1,1,1,1,1,1,7,15,2,1001,11,11,11,10001,11,11,101,11,11,1001,2,1,3,6,3,4,1,8,2,101,1,1,,11,6
1,1,1,1,1,8,1,1,1,5,1,3,2,1,8,5,1,5,5,5,1,1,8,1,5,1,3,1,6,3,3,1,1,7,3,3,5,1,4,4,4,2,2,7,7,7,7,7,7,3,8,1,2,1,2,3,3,2,1,1,1,1,1,8,1,5,1,6,3,10,2,1931,1,11,1,2,1,1,1,1,1,1,7,15,1,50,2,3,11,10001,1,2,15,1,3,60,2,1,4,6,3,4,1,1,1,1,1,3,71,7,5
2,5,5,5,5,1,1,5,4,5,1,2,1,1,2,5,2,1,1,1,1,1,2,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,5,1,4,2,2,4,4,4,3,1,2,1,1,1,1,1,7,11,11,11,11,1,1,4,5,1,5,5,5,1,1967,3,2,11,3,1,3,6,1,9,2,13,1,11,45,1,3,11,10001,11,11,101,11,11,1001,1,1,6,4,3,4,2,101,1,8,5,5,35,3,2
1,1,1,5,5,1,1,5,5,3,8,3,2,1,8,5,1,5,1,1,1,1,1,1,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,1,7,7,7,7,7,7,4,8,1,2,1,3,3,3,3,1,1,1,1,1,5,1,5,1,10,2,10,2,1943,2,2,11,1,1,1,2,1,1,1,8,15,2,1001,11,11,11,10001,11,11,101,11,11,1001,2,1,6,1,3,4,1,8,2,101,2,2,59,5,4
2,5,3,4,4,2,1,5,2,2,1,2,1,1,5,5,1,2,1,1,4,1,2,3,4,1,5,2,4,1,2,2,2,12,2,1,2,1,1,3,6,1,5,1,5,4,2,4,4,3,3,2,1,1,1,2,7,7,1,1,7,7,1,2,2,1,1,5,4,10,2,1972,1,11,1,4,1,3,5,1,8,2,21,2,11,50,1,4,1,4,5,7,2,11,4,50,2,1,6,3,5,2,1,8,1,8,2,6,30,3,2
1,2,2,8,1,1,1,1,2,2,1,3,3,1,8,5,1,4,2,1,2,1,3,1,1,1,3,5,1,5,5,5,5,7,4,5,5,4,11,3,3,5,1,5,4,4,11,11,11,2,1,2,2,1,1,1,1,1,1,1,1,1,8,8,2,4,1,10,0,0,1,1943,1,11,1,3,1,1,1,1,2,1,10,1,11,40,1,2,11,10001,1,1,1,11,3,20,1,1,6,4,4,8,1,6,1,6,2,3,59,5,4
